users,tweets,show,rocauc,rec,prec,most_similar,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<users_dir>,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,<friends_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.642399552391,0.312285908911,0.652121791918,False,True,False,False,False,0.415523360515,False,False,True,0.881855348161,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.79,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.718914396511,0.79090598856,0.276824498953,False,True,False,False,False,0.407988788669,False,False,True,0.672150706811,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.05,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.709284755413,0.49964557619,0.502618938655,False,True,False,False,False,0.49724776761,False,False,True,0.862561682042,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.32,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.705166553258,0.482617106072,0.523641521428,False,True,False,False,False,0.497107464403,False,False,True,0.8674890939,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.37,False,10,30,3,../inputs/liwc.dic,200,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.68205732848,0.414712174209,0.573124192075,False,True,False,False,False,0.476265536298,False,False,True,0.876638894849,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.0,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.722892916817,0.53846883721,0.48502417948,False,True,False,False,False,0.506693541306,False,False,True,0.857773129276,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.25,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.68205732848,0.414712174209,0.573124192075,False,True,False,False,False,0.476265536298,False,False,True,0.876638894849,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.5,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.761370967359,0.712979088208,0.381036252987,False,True,False,False,False,0.494520070413,False,False,True,0.798485065198,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.1,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.659091876677,0.35539037221,0.605379330792,False,True,False,False,False,0.442987487955,False,False,True,0.879882714725,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.64,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.738534503628,0.59414543442,0.451934832367,False,True,False,False,False,0.510085709695,False,False,True,0.844958759446,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.19,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.758161504505,0.682401966784,0.401380259173,False,True,False,False,False,0.503073623856,False,False,True,0.814820973086,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.12,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.563786577635,0.136657906166,0.712287157287,False,True,False,False,False,0.22543278821,False,False,True,0.873685904312,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.98,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.646230888615,0.322094420035,0.636699966589,False,True,False,False,False,0.421982007784,False,False,True,0.881292760257,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.75,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.752277478723,0.643606623298,0.431745956419,False,True,False,False,False,0.513695484523,False,False,True,0.832564542659,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.15,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.732130233735,0.775937283718,0.29895940441,False,True,False,False,False,0.429150021795,False,False,True,0.704554339794,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.06,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.676427191851,0.400642885769,0.579315583346,False,True,False,False,False,0.469041533144,False,False,True,0.877062623662,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.52,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.657081505687,0.349553916144,0.610227424409,False,True,False,False,False,0.439665019456,False,False,True,0.880585949605,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.67,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.725306338988,0.546750402528,0.480279395821,False,True,False,False,False,0.50747786046,False,False,True,0.855942930702,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.24,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.675595337155,0.397484208697,0.582697262964,False,True,False,False,False,0.467688253733,False,False,True,0.877907697442,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.53,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.590223510072,0.192996549461,0.724830909831,False,True,False,False,False,0.298622092043,False,False,True,0.87819435505,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.94,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.732087325223,0.572012920812,0.463505337787,False,True,False,False,False,0.508179471796,False,False,True,0.849607261198,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.21,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.605668757209,0.227361791549,0.69727200875,False,True,False,False,False,0.336129561442,False,False,True,0.880022765739,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.89,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.726960943081,0.553839070143,0.473352070028,False,True,False,False,False,0.506540867539,False,False,True,0.853830246251,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.23,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.696916325622,0.455947379346,0.546336801161,False,True,False,False,False,0.492185427297,False,False,True,0.872412929986,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.4,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.631845684833,0.288049479125,0.657742840017,False,True,False,False,False,0.393460621062,False,False,True,0.88101325419,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.8,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.672641655819,0.389580194843,0.586799927884,False,True,False,False,False,0.463620598441,False,False,True,0.878613912131,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.55,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.658542984075,0.353635986245,0.608203557735,False,True,False,False,False,0.442333013279,False,False,True,0.880164008677,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.65,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.697380205619,0.45770176531,0.544899812106,False,True,False,False,False,0.492411330554,False,False,True,0.871990989058,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.39,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.651465416162,0.334684641836,0.625689045018,False,True,False,False,False,0.430774692997,False,False,True,0.881430427424,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.71,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.579070506889,0.169353851219,0.718418155918,False,True,False,False,False,0.269256164264,False,False,True,0.8762235095,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.96,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.700568140876,0.465693866724,0.542121914441,False,True,False,False,False,0.495907001492,False,False,True,0.871850938044,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.38,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.642324654566,0.31328950528,0.635963082383,False,True,False,False,False,0.413879767428,False,False,True,0.881010274381,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.76,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.714883805072,0.515390440848,0.493903094369,False,True,False,False,False,0.50067224239,False,False,True,0.860726119812,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.28,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.692046550952,0.442094833228,0.555131891019,False,True,False,False,False,0.487537058426,False,False,True,0.874100693699,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.43,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.704067020425,0.475490583557,0.536422600185,False,True,False,False,False,0.499017008536,False,False,True,0.870726358197,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.36,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.69478540991,0.450369833837,0.548289461687,False,True,False,False,False,0.489569310942,False,False,True,0.872835466876,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.41,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.665554958636,0.371952185739,0.593698000403,False,True,False,False,False,0.452413987965,False,False,True,0.879034661136,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.59,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.656604511219,0.347775822261,0.614987509876,False,True,False,False,False,0.439482805284,False,False,True,0.881007294572,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.68,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.71218309299,0.508346757489,0.495462597447,False,True,False,False,False,0.497745685175,False,False,True,0.861010393573,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.29,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.755077719427,0.754621433454,0.337874775594,False,True,False,False,False,0.46527034225,False,False,True,0.757932251067,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.07,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.759640992121,0.722262469459,0.369418824719,False,True,False,False,False,0.487000274168,False,False,True,0.788768504613,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.09,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.562093055346,0.944272243872,0.154719901111,False,True,False,False,False,0.265490903599,False,False,True,0.289107010894,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.01,False,10,30,3,../inputs/liwc.dic,170,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
